"","N_SQ_AD","college"
"78389",750073252,542
"78390",750070028,542
"78391",750073275,542
"78392",750074905,451
"78393",750074903,451
"78394",750073669,542
"78395",750074023,451
"78396",750067486,451
"78397",750074889,451
"78398",750071161,542
"78399",750068527,451
"78400",750068507,451
"78401",750073372,451
"78402",750068533,451
"78403",750073653,542
"78404",750068622,451
"78405",750073267,542
"78406",750074005,451
"78407",750073668,542
"78408",750073900,311
"78409",750068629,566
"78410",750068623,451
"78411",750067488,451
"78412",750072809,451
"78413",750073336,311
"78414",750070078,566
"78415",750072818,451
"78416",750070208,566
"78417",750073278,542
"78418",750073401,451
"78419",750067154,542
"78420",750073676,542
"78421",750070207,566
"78422",750073658,542
"78423",750069990,542
"78424",750073282,542
"78425",750097171,542
"78426",750074007,451
"78427",750073664,542
"78428",750073271,542
"78429",750071165,542
"78430",750071157,542
"78431",750070042,542
"78432",750070092,566
"78433",750073003,311
"78434",750071166,542
"78435",750141899,311
"78436",750068624,451
"78437",750070121,566
"78438",750070201,566
"78439",750097409,566
"78440",750073663,542
"78441",750072806,451
"78442",750073665,542
"78443",750068510,451
"78444",750069975,542
"78445",750068489,451
"78446",750068491,451
"78447",750073274,542
"78448",750143841,451
"78449",750073650,542
"78450",750067158,542
"78451",750168859,451
"78452",750071167,542
"78453",750070085,566
"78454",750068642,566
"78455",750072625,451
"78456",750073774,542
"78457",750067153,542
"78458",750073656,542
"78459",750067161,542
"78460",750073257,542
"78461",750069992,542
"78462",750072994,311
"78463",750073788,542
"78464",750074013,451
"78465",750070062,542
"78466",750073333,311
"78467",750073287,542
"78468",750073279,542
"78469",750072632,451
"78470",750070060,542
"78471",750067146,542
"78472",750067162,542
"78473",750068560,451
"78474",750073284,542
"78475",750073331,311
"78476",750072808,451
"78477",750068542,451
"78478",750073283,542
"78479",750070053,542
"78480",750070027,542
"78481",750069984,542
"78482",750070211,566
"78483",750077552,503
"78484",750097413,503
"78485",750083664,359
"78486",750084820,503
"78487",750175646,511
"78488",750078566,459
"78489",750082039,503
"78490",750083209,511
"78491",750084783,503
"78492",750084776,503
"78493",750082684,503
"78494",750083366,511
"78495",750084793,503
"78496",750084311,459
"78497",750084815,510
"78498",750077553,503
"78499",750081753,398
"78500",750082050,503
"78501",750078565,459
"78502",750083206,511
"78503",750084777,503
"78504",750082474,359
"78505",750081548,511
"78506",750084821,503
"78507",750083338,510
"78508",750076687,511
"78509",750171591,510
"78510",750077563,503
"78511",750152495,510
"78512",750084782,503
"78513",750079830,398
"78514",750083210,511
"78515",750084787,503
"78516",750079765,503
"78517",750077187,359
"78518",750084775,503
"78519",750082054,503
"78520",750084788,503
"78521",750084805,503
"78522",750081300,459
"78523",750080966,398
"78524",750078451,459
"78525",750076782,503
"78526",750080249,503
"78527",750083247,503
"78528",750083233,510
"78529",750084791,503
"78530",750077578,503
"78531",750084792,503
"78532",750082042,503
"78533",750076668,503
"78534",750082043,503
"78535",750085236,459
"78536",750080248,503
"78537",750084825,503
"78538",750084312,459
"78539",750082644,503
"78540",750077551,503
"78541",750084325,359
"78542",750081549,511
"78543",750076804,511
"78544",750077184,359
"78545",750082665,503
"78546",750165791,510
"78547",750082045,503
"78548",750083226,510
"78549",750082560,359
"78550",750081814,398
"78551",750084816,510
"78552",750078458,398
"78553",750084785,503
"78554",750077545,503
"78555",750079762,503
"78556",750083215,511
"78557",750076784,503
"78558",750082673,503
"78559",750082467,459
"78560",750076664,511
"78561",750083237,510
"78562",750076672,503
"78563",750085535,369
"78564",750075967,503
"78565",750082649,503
"78566",750078453,398
"78567",750082675,503
"78568",750168651,511
"78569",750083659,359
"78570",750077188,359
"78571",750082582,398
"78572",750083223,510
"78573",750079790,398
"78574",750079831,398
"78575",750082640,369
"78576",750083726,398
"78577",750084308,459
"78578",750081547,511
"78579",750084818,503
"78580",750082049,503
"78581",750076679,511
"78582",750078570,459
"78583",750082668,503
"78584",750083715,359
"78585",750082044,503
"78586",750083349,511
"78587",750084786,503
"78588",750082678,503
"78589",750083671,359
"78590",750083709,359
"78591",750082663,503
"78592",750078447,459
"78593",750085234,459
"78594",750076800,511
"78595",750153129,510
"78596",750083238,510
"78597",750079766,503
"78598",750077759,359
"78599",750076795,511
"78600",750080154,503
"78601",750079761,503
"78602",750082655,503
"78603",750082679,503
"78604",750081546,511
"78605",750083679,398
"78606",750082674,503
"78607",750078462,459
"78608",750081761,398
"78609",750079759,503
"78610",750082680,503
"78611",750077735,359
"78612",750077186,359
"78613",750083325,510
"78614",750079763,503
"78615",750082651,503
"78616",750075970,503
"78617",750082464,398
"78618",750078450,459
"78619",750083328,510
"78620",750084800,510
"78621",750082580,398
"78622",750082568,359
"78623",750084772,369
"78624",750079835,398
"78625",750081740,398
"78626",750083717,359
"78627",750081299,459
"78628",750085233,459
"78629",750082672,503
"78630",750081543,511
"78631",750081001,398
"78632",750084809,503
"78633",750082583,398
"78634",750078531,398
"78635",750081312,398
"78636",750078578,398
"78637",750164757,511
"78638",750158268,359
"78639",750083221,511
"78640",750082561,359
"78641",750084330,359
"78642",750083704,398
"78643",750083229,510
"78644",750172772,511
"78645",750078473,503
"78646",750081759,398
"78647",750077732,359
"78648",750175674,503
"78649",750084826,503
"78650",750077730,359
"78651",750078595,503
"78652",750083327,510
"78653",750077549,503
"78654",750079833,398
"78655",750082683,503
"78656",750084314,459
"78657",750078470,503
"78658",750081739,398
"78659",750082040,503
"78660",750082662,503
"78661",750080996,398
"78662",750081835,369
"78663",750082659,503
"78664",750083242,510
"78665",750082564,359
"78666",750080254,503
"78667",750077731,359
"78668",750084332,359
"78669",750080603,459
"78670",750083217,511
"78671",750176659,11
"78672",750082677,503
"78673",750082669,503
"78674",750085232,459
"78675",750075966,503
"78676",750080245,503
"78677",750085533,369
"78678",750076658,511
"78679",750082472,459
"78680",750083359,511
"78681",750082585,503
"78682",750082055,503
"78683",750082676,503
"78684",750081824,398
"78685",750162516,398
"78686",750084335,359
"78687",750077754,359
"78688",750076806,511
"78689",750085224,459
"78690",750168667,503
"78691",750077577,503
"78692",750084790,503
"78693",750097347,459
"78694",750078511,459
"78695",750082481,359
"78696",750083347,511
"78697",750076796,511
"78698",750077565,503
"78699",750081308,459
"78700",750078480,503
"78701",750076671,503
"78702",750076781,503
"78703",750081755,398
"78704",750077760,359
"78705",750080259,503
"78706",750076792,511
"78707",750080250,503
"78708",750082667,503
"78709",750083356,511
"78710",750078576,398
"78711",750082476,359
"78712",750084196,503
"78713",750083331,510
"78714",750076566,503
"78715",750083222,510
"78716",750081000,398
"78717",750083198,511
"78718",750081301,459
"78719",750080155,398
"78720",750078523,359
"78721",750082053,503
"78722",750083200,511
"78723",750081746,369
"78724",750076785,503
"78725",750082473,459
"78726",750163928,510
"78727",750078520,359
"78728",750085225,459
"78729",750082639,369
"78730",750076675,511
"78731",750078530,398
"78732",750079823,503
"78733",750163719,511
"78734",750077758,359
"78735",750081742,398
"78736",750079829,398
"78737",750078521,359
"78738",750176662,11
"78739",750166176,459
"78740",750083663,359
"78741",750080253,503
"78742",750162430,459
"78743",750082048,503
"78744",750077734,359
"78745",750077736,359
"78746",750076685,511
"78747",750083234,510
"78748",750082652,503
"78749",750082479,359
"78750",750083227,510
"78751",750078528,398
"78752",750176665,11
"78753",750082576,398
"78754",750078461,459
"78755",750083348,511
"78756",750077550,503
"78757",750082671,503
"78758",750076677,511
"78759",750079760,503
"78760",750085226,459
"78761",750082574,398
"78762",750083202,511
"78763",750082047,503
"78764",750085219,459
"78765",750079826,398
"78766",750081766,398
"78767",750081760,398
"78768",750159302,511
"78769",750084320,359
"78770",750077674,398
"78771",750085228,459
"78772",750085220,459
"78773",750080252,503
"78774",750081833,369
"78775",750084814,510
"78776",750171593,510
"78777",750082046,503
"78778",750085546,369
"78779",750168116,511
"78780",750080175,503
"78781",750078572,359
"78782",750080999,398
"78783",750076676,511
"78784",750081550,511
"78785",750081745,369
"78786",750080158,398
"78787",750079822,503
"78788",750083218,511
"78789",750078471,503
"78790",750085229,459
"78791",750083360,511
"78792",750075969,503
"78793",750083720,359
"78794",750076681,511
"78795",750084199,503
"78796",750080152,369
"78797",750080164,503
"78798",750078529,398
"78799",750082465,398
"78800",750085227,459
"78801",750081303,459
"78802",750163737,459
"78803",750082051,503
"78804",750077677,398
"78805",750078466,503
"78806",750078532,398
"78807",750082643,503
"78808",750075973,503
"78809",750081831,369
"78810",750082681,503
"78811",750076802,511
"78812",750084306,459
"78813",750082664,503
"78814",750083707,398
"78815",750076812,511
"78816",750076665,511
"78817",750078449,459
"78818",750084804,503
"78819",750083677,398
"78820",750080174,503
"78821",750080998,398
"78822",750083236,510
"78823",750081820,398
"78824",750083333,510
"78825",750083365,511
"78826",750080963,398
"78827",750174998,511
"78828",750076659,511
"78829",750164756,511
"78830",750076809,511
"78831",750079786,398
"78832",750083205,511
"78833",750079788,398
"78834",750075995,510
"78835",750076683,511
"78836",750080173,503
"78837",750076787,503
"78838",750083725,398
"78839",750076577,503
"78840",750077681,398
"78841",750083705,398
"78842",750078465,459
"78843",750076791,511
"78844",750176664,11
"78845",750079802,369
"78846",750079838,398
"78847",750080163,503
"78848",750083344,511
"78849",750083662,359
"78850",750084322,359
"78851",750078533,398
"78852",750080247,503
"78853",750081757,398
"78854",750083241,510
"78855",750079794,398
"78856",750076788,503
"78857",750078448,459
"78858",750082041,503
"78859",750078577,398
"78860",750083335,510
"78861",750081316,398
"78862",750081827,398
"78863",750165664,510
"78864",750081825,398
"78865",750080609,459
"78866",750080170,503
"78867",750079832,398
"78868",750176660,11
"78869",750081747,369
"78870",750084329,359
"78871",750082578,398
"78872",750084324,359
"78873",750080153,369
"78874",750083243,510
"78875",750162441,459
"78876",750080162,503
"78877",750081744,369
"78878",750078476,503
"78879",750081313,398
"78880",750078581,398
"78881",750174988,510
"78882",750082685,503
"78883",750084201,503
"78884",750078452,398
"78885",750083343,511
"78886",750078514,459
"78887",750075992,511
"78888",750083207,511
"78889",750077581,503
"78890",750076798,511
"78891",750082657,503
"78892",750083245,510
"78893",750078519,459
"78894",750084779,503
"78895",750081743,398
"78896",750081542,511
"78897",750076666,503
"78898",750156084,459
"78899",750080964,398
"78900",750084313,459
"78901",750079791,398
"78902",750080995,398
"78903",750083240,510
"78904",750080171,503
"78905",750076807,511
"78906",750083212,511
"78907",750080600,459
"78908",750082577,398
"78909",750084204,503
"78910",750077185,359
"78911",750176661,11
"78912",750079837,398
"78913",750168650,511
"78914",750078456,398
"78915",750083351,511
"78916",750079828,398
"78917",750077542,507
"78918",750076661,511
"78919",750176663,11
"78920",750083665,359
"78921",750082570,398
"78922",750082563,359
"78923",750161701,503
"78924",750081741,398
"78925",750083361,511
"78926",750079793,398
"78927",750076808,511
"78928",750081818,398
"78929",750082660,503
"78930",750174997,511
"78931",750168115,511
"78932",750083368,511
"78933",750083341,510
"78934",750078571,459
"78935",750083673,359
"78936",750079817,398
"78937",750076810,511
"78938",750085536,369
"78939",750083239,510
"78940",750080169,503
"78941",750081762,398
"78942",750083225,510
"78943",750078463,459
"78944",750162170,369
"78945",750080612,459
"78946",750077733,359
"78947",750077561,503
"78948",750080969,398
"78949",750082656,503
"78950",750079819,503
"78951",750075974,503
"78952",750084407,398
"78953",750084778,503
"78954",750168120,511
"78955",750078518,459
"78956",750084784,503
"78957",750083204,511
"78958",750079787,398
"78959",750083716,359
"78960",750079827,398
"78961",750077557,503
"78962",750075994,510
"78963",750081812,398
"78964",750083337,510
"78965",750159301,510
"78966",750174986,510
"78967",750077558,503
"78968",750076805,511
"78969",750174993,510
"78970",750083345,511
"78971",750079824,503
"78972",750077555,503
"78973",750164071,503
"78974",750083362,511
"78975",750083336,510
"78976",750080188,398
"78977",750077562,503
"78978",750083244,510
"78979",750078545,503
"78980",750084334,359
"78981",750078457,398
"78982",750082586,503
"78983",750082604,503
"78984",750078579,398
"78985",750081305,459
"78986",750078573,359
"78987",750080608,459
"78988",750081767,398
"78989",750084203,503
"78990",750164760,511
"78991",750083228,510
"78992",750082573,398
"78993",750081830,369
"78994",750084410,398
"78995",750082468,459
"78996",750083678,398
"78997",750075990,510
"78998",750085231,459
"78999",750082590,503
"79000",750077599,507
"79001",750082579,398
"79002",750085222,459
"79003",750078485,503
"79004",750081816,398
"79005",750083724,359
"79006",750077546,503
"79007",750076799,511
"79008",750080607,459
"79009",750082654,503
"79010",750156369,398
"79011",750080972,398
"79012",750083674,398
"79013",750078510,459
"79014",750082661,503
"79015",750081309,459
"79016",750080246,503
"79017",750082569,398
"79018",750076684,511
"79019",750076660,511
"79020",750078459,398
"79021",750078464,459
"79022",750084803,369
"79023",750084798,510
"79024",750083357,511
"79025",750080172,503
"79026",750083220,511
"79027",750082670,503
"79028",750077661,398
"79029",750081815,398
"79030",750077554,503
"79031",750080605,459
"79032",750084403,398
"79033",750174982,510
"79034",750166178,459
"79035",750171302,510
"79036",750081828,398
