"","N_SQ_AD","maternelle"
"103166",750164459,627
"103167",750040994,627
"103168",750041002,627
"103169",750164453,627
"103170",750041007,627
"103171",750044627,627
"103172",750041225,627
"103173",750044622,627
"103174",750042746,627
"103175",750040961,627
"103176",750042159,627
"103177",750040390,627
"103178",750040251,627
"103179",750041233,627
"103180",750040371,627
"103181",750043104,627
"103182",750040914,627
"103183",750040527,627
"103184",750040490,627
"103185",750041234,627
"103186",750040504,627
"103187",750040483,627
"103188",750041247,627
"103189",750041033,627
"103190",750041034,627
"103191",750040262,627
"103192",750040394,627
"103193",750143753,627
"103194",750044638,627
"103195",750164458,627
"103196",750040997,627
"103197",750040911,627
"103198",750041224,627
"103199",750040999,627
"103200",750040909,627
"103201",750040393,627
"103202",750040387,627
"103203",750040395,627
"103204",750041259,627
"103205",750042157,627
"103206",750040174,627
"103207",750040995,627
"103208",750164457,627
"103209",750043106,627
"103210",750041271,627
"103211",750157680,627
"103212",750040389,627
"103213",750040263,627
"103214",750041020,627
"103215",750040252,627
"103216",750040376,627
"103217",750040920,627
"103218",750040177,627
"103219",750042736,627
"103220",750044624,627
"103221",750040378,627
"103222",750042734,627
"103223",750041270,627
"103224",750164454,627
"103225",750041235,627
"103226",750042156,627
"103227",750041268,627
"103228",750040494,627
"103229",750041218,627
"103230",750041227,627
"103231",750040176,627
"103232",750041216,627
"103233",750040261,627
"103234",750041220,627
"103235",750041257,627
"103236",750043100,627
"103237",750040179,627
"103238",750041016,627
"103239",750164444,627
"103240",750040383,627
"103241",750040367,627
"103242",750041001,627
"103243",750041260,627
"103244",750041250,627
"103245",750042739,627
"103246",750043102,627
"103247",750164439,627
"103248",750041269,627
"103249",750040381,627
"103250",750040912,627
"103251",750040370,627
"103252",750040175,627
"103253",750040260,627
"103254",750044636,627
"103255",750043099,627
"103256",750041262,627
"103257",750040382,627
"103258",750154123,627
"103259",750041212,627
"103260",750040922,627
"103261",750044640,627
"103262",750042160,627
"103263",750040253,627
"103264",750041021,627
"103265",750041264,627
"103266",750042745,627
"103267",750040180,627
"103268",750154124,627
"103269",750044635,627
"103270",750164448,627
"103271",750041267,627
"103272",750040537,627
"103273",750042747,627
"103274",750042740,627
"103275",750041223,627
"103276",750164455,627
"103277",750041003,627
"103278",750043098,627
"103279",750164436,627
"103280",750040359,627
"103281",750041266,627
"103282",750041031,627
"103283",750164440,627
"103284",750044620,627
"103285",750041252,627
"103286",750025598,629
"103287",750025415,629
"103288",750025962,629
"103289",750023609,629
"103290",750025969,629
"103291",750024844,629
"103292",750024815,629
"103293",750023270,629
"103294",750023620,629
"103295",750023279,629
"103296",750025974,629
"103297",750024121,629
"103298",750024125,629
"103299",750152080,629
"103300",750023276,629
"103301",750023034,629
"103302",750023363,629
"103303",750024831,629
"103304",750025440,629
"103305",750025579,629
"103306",750025928,629
"103307",750023600,629
"103308",750023385,629
"103309",750044771,629
"103310",750024120,629
"103311",750023274,629
"103312",750025443,629
"103313",750025328,629
"103314",750025581,629
"103315",750025958,629
"103316",750025978,629
"103317",750024123,629
"103318",750024124,629
"103319",750025326,629
"103320",750025416,629
"103321",750025599,629
"103322",750023032,629
"103323",750025971,629
"103324",750023273,629
"103325",750023632,629
"103326",750025355,629
"103327",750025360,629
"103328",750023375,629
"103329",750023615,629
"103330",750025938,629
"103331",750025977,629
"103332",750025583,629
"103333",750025341,629
"103334",750023646,629
"103335",750025956,629
"103336",750023364,629
"103337",750025995,629
"103338",750162755,629
"103339",750025571,629
"103340",750025335,629
"103341",750025430,629
"103342",750025437,629
"103343",750023130,629
"103344",750024828,629
"103345",750023123,629
"103346",750025344,629
"103347",750025332,629
"103348",750025422,629
"103349",750025336,629
"103350",750025364,629
"103351",750025346,629
"103352",750025948,629
"103353",750023033,629
"103354",750025323,629
"103355",750024117,629
"103356",750025570,629
"103357",750023378,629
"103358",750024827,629
"103359",750025952,629
"103360",750023626,629
"103361",750025983,629
"103362",750023379,629
"103363",750025968,629
"103364",750024128,629
"103365",750023633,629
"103366",750023360,629
"103367",750026137,629
"103368",750025446,629
"103369",750023387,629
"103370",750025997,629
"103371",750025436,629
"103372",750025601,629
"103373",750025937,629
"103374",750025932,629
"103375",750023372,629
"103376",750025011,629
"103377",750023278,629
"103378",750025949,629
"103379",750023035,629
"103380",750023389,629
"103381",750023382,629
"103382",750023644,629
"103383",750023129,629
"103384",750023134,629
"103385",750025572,629
"103386",750024836,629
"103387",750025365,629
"103388",750025970,629
"103389",750025421,629
"103390",750025407,629
"103391",750024126,629
"103392",750026136,629
"103393",750025439,629
"103394",750023391,629
"103395",750025950,629
"103396",750025945,629
"103397",750025953,629
"103398",750024820,629
"103399",750023374,629
"103400",750025419,629
"103401",750025597,629
"103402",750024826,629
"103403",750025976,629
"103404",750025577,629
"103405",750024127,629
"103406",750025359,629
"103407",750023597,629
"103408",750023629,629
"103409",750025023,629
"103410",750023367,629
"103411",750023660,629
"103412",750024119,629
"103413",750025427,629
"103414",750023277,629
"103415",750025981,629
"103416",750025991,629
"103417",750165053,629
"103418",750023275,629
"103419",750024118,629
"103420",750025363,629
"103421",750025361,629
"103422",750024817,629
"103423",750023643,629
"103424",750025588,629
"103425",750025343,629
"103426",750023607,629
"103427",750025931,629
"103428",750025330,629
"103429",750024852,629
"103430",750025590,629
"103431",750025999,629
"103432",750023361,629
"103433",750025996,629
"103434",750025955,629
"103435",750025429,629
"103436",750152079,629
"103437",750024843,629
"103438",750025957,629
"103439",750024853,629
"103440",750025022,629
"103441",750023272,629
"103442",750025595,629
"103443",750165052,629
"103444",750026135,629
"103445",750023640,629
"103446",750023381,629
"103447",750025327,629
"103448",750024122,629
"103449",750023357,629
"103450",750023641,629
"103451",750023637,629
"103452",750025426,629
"103453",750023655,629
"103454",750025990,629
"103455",750025417,629
"103456",750024816,629
"103457",750024833,629
"103458",750025594,629
"103459",750024824,629
"103460",750023139,629
"103461",750023118,629
"103462",750024839,629
"103463",750023120,629
"103464",750025357,629
"103465",750023618,629
"103466",750024830,629
"103467",750023650,629
"103468",750025979,629
"103469",750023619,629
"103470",750024818,629
"103471",750023628,629
"103472",750025348,629
"103473",750025428,629
"103474",750024840,629
"103475",750024823,629
"103476",750025351,629
"103477",750025973,629
"103478",750025988,629
"103479",750025954,629
"103480",750154125,629
"103481",750023656,629
"103482",750023271,629
"103483",750024834,629
"103484",750023383,629
"103485",750025959,629
"103486",750024849,629
"103487",750025998,629
"103488",750164151,629
"103489",750023604,629
"103490",750025406,629
"103491",750023623,629
"103492",750024838,629
"103493",750025987,629
"103494",750025431,629
"103495",750026001,629
"103496",750025425,629
"103497",750024821,629
"103498",750025984,629
"103499",750023645,629
"103500",750024855,629
"103501",750023642,629
"103502",750025337,629
"103503",750023647,629
"103504",750024829,629
"103505",750025603,629
"103506",750025578,629
"103507",750023366,629
"103508",750025441,629
"103509",750023126,629
"103510",750023376,629
"103511",750025604,629
"103512",750025580,629
"103513",750025405,629
"103514",750024814,629
"103515",750025585,629
"103516",750023601,629
"103517",750025435,629
"103518",750025412,629
"103519",750024835,629
"103520",750023657,629
"103521",750023608,629
"103522",750023288,629
"103523",750025442,629
"103524",750025432,629
"103525",750025438,629
"103526",750024851,629
"103527",750025591,629
"103528",750025408,629
"103529",750025576,629
"103530",750023605,629
"103531",750024837,629
"103532",750023121,629
"103533",750024825,629
"103534",750023373,629
"103535",750023603,629
"103536",750025975,629
"103537",750024854,629
"103538",750023384,629
"103539",750025352,629
"103540",750025014,629
"103541",750025356,629
"103542",750024832,629
"103543",750023133,629
"103544",750025596,629
"103545",750025574,629
"103546",750023124,629
"103547",750023617,629
"103548",750023377,629
"103549",750025930,629
"103550",750044994,629
"103551",750025584,629
"103552",750023280,629
"103553",750023282,629
"103554",750025587,629
"103555",750023285,629
"103556",750025353,629
"103557",750025445,629
"103558",750023287,629
"103559",750023610,629
"103560",750023636,629
"103561",750025600,629
"103562",750023606,629
"103563",750025012,629
"103564",750023284,629
"103565",750025420,629
"103566",750025423,629
"103567",750023616,629
"103568",750023135,629
"103569",750025350,629
"103570",750025992,629
"103571",750025602,629
"103572",750024845,629
"103573",750024822,629
"103574",750023635,629
"103575",750025015,629
"103576",750025338,629
"103577",750025980,629
"103578",750023122,629
"103579",750023639,629
"103580",750025582,629
"103581",750025409,629
"103582",750023131,629
"103583",750023368,629
"103584",750025340,629
"103585",750025016,629
"103586",750023128,629
"103587",750023652,629
"103588",750023625,629
"103589",750023631,629
"103590",750163759,629
"103591",750025009,629
"103592",750025592,629
"103593",750023286,629
"103594",750025986,629
"103595",750025410,629
"103596",750025017,629
"103597",750025324,629
"103598",750023365,629
"103599",750025414,629
"103600",750023614,629
"103601",750023651,629
"103602",750023659,629
"103603",750023388,629
"103604",750023289,629
"103605",750024819,629
"103606",750023281,629
"103607",750023370,629
"103608",750025593,629
"103609",750023137,629
"103610",750025331,629
"103611",750026003,629
"103612",750025411,629
"103613",750023599,629
"103614",750023624,629
"103615",750023359,629
"103616",750023630,629
"103617",750023127,629
"103618",750025989,629
"103619",750025575,629
"103620",750023283,629
"103621",750026127,629
"103622",750025413,629
"103623",750023648,629
"103624",750025929,629
"103625",750025434,629
"103626",750024813,629
"103627",750023380,629
"103628",750025334,629
"103629",750152081,629
"103630",750024841,629
"103631",750025358,629
"103632",750023362,629
"103633",750023612,629
"103634",750044993,629
"103635",750023638,629
"103636",750025433,629
"103637",750023627,629
"103638",750023358,629
"103639",750025020,629
"103640",750023621,629
"103641",750025019,629
"103642",750025573,629
"103643",750025329,629
"103644",750023622,629
"103645",750023371,629
"103646",750025008,629
"103647",750024846,629
"103648",750025993,629
"103649",750023634,629
"103650",750023390,629
"103651",750025345,629
"103652",750025325,629
"103653",750025972,629
"103654",750026002,629
"103655",750025339,629
"103656",750025946,629
"103657",750025960,629
"103658",750025349,629
"103659",750024850,629
"103660",750026004,629
"103661",750025589,629
"103662",750025347,629
"103663",750151853,629
"103664",750023119,629
"103665",750025424,629
"103666",750023386,629
"103667",750023392,629
"103668",750023653,629
"103669",750025951,629
"103670",750025985,629
"103671",750025362,629
"103672",750024842,629
"103673",750025947,629
"103674",750023654,629
"103675",750025982,629
"103676",750025010,629
"103677",750023649,629
"103678",750023132,629
"103679",750023598,629
"103680",750023138,629
"103681",750026000,629
"103682",750026128,629
"103683",750025007,629
"103684",750023613,629
"103685",750025418,629
"103686",750025342,629
"103687",750025994,629
"103688",750023658,629
"103689",750025354,629
"103690",750166656,629
"103691",750025333,629
"103692",750023125,629
"103693",750025013,629
"103694",750025018,629
"103695",750025586,629
"103696",750024847,629
"103697",750023602,629
"103698",750024848,629
"103699",750023611,629
"103700",750029339,631
"103701",750029339,632
"103702",750029191,631
"103703",750029191,632
"103704",750029876,631
"103705",750029876,632
"103706",750027898,631
"103707",750027898,632
"103708",750029472,631
"103709",750029472,632
"103710",750029334,631
"103711",750029334,632
"103712",750027927,631
"103713",750027927,632
"103714",750028791,631
"103715",750028791,632
"103716",750026721,631
"103717",750026721,632
"103718",750027281,631
"103719",750027281,632
"103720",750029341,631
"103721",750029341,632
"103722",750029553,631
"103723",750029553,632
"103724",750029547,631
"103725",750029547,632
"103726",750028880,631
"103727",750028880,632
"103728",750154853,631
"103729",750154853,632
"103730",750029332,631
"103731",750029332,632
"103732",750027521,631
"103733",750027521,632
"103734",750026610,631
"103735",750026610,632
"103736",750028852,631
"103737",750028852,632
"103738",750029337,631
"103739",750029337,632
"103740",750145424,631
"103741",750145424,632
"103742",750029342,631
"103743",750029342,632
"103744",750029371,631
"103745",750029371,632
"103746",750026833,631
"103747",750026833,632
"103748",750029123,631
"103749",750029123,632
"103750",750029541,631
"103751",750029541,632
"103752",750027002,631
"103753",750027002,632
"103754",750029500,631
"103755",750029500,632
"103756",750029797,631
"103757",750029797,632
"103758",750026794,631
"103759",750026794,632
"103760",750029496,631
"103761",750029496,632
"103762",750029793,631
"103763",750029793,632
"103764",750029331,631
"103765",750029331,632
"103766",750026505,631
"103767",750026505,632
"103768",750029336,631
"103769",750029336,632
"103770",750029488,631
"103771",750029488,632
"103772",750029884,631
"103773",750029884,632
"103774",750029539,631
"103775",750029539,632
"103776",750026792,631
"103777",750026792,632
"103778",750029858,631
"103779",750029858,632
"103780",750028175,631
"103781",750028175,632
"103782",750029561,631
"103783",750029561,632
"103784",750026839,631
"103785",750026839,632
"103786",750145611,631
"103787",750145611,632
"103788",750027034,631
"103789",750027034,632
"103790",750029542,631
"103791",750029542,632
"103792",750029338,631
"103793",750029338,632
"103794",750026718,631
"103795",750026718,632
"103796",750026452,631
"103797",750026452,632
"103798",750029549,631
"103799",750029549,632
"103800",750027868,631
"103801",750027868,632
"103802",750162010,631
"103803",750162010,632
"103804",750029851,631
"103805",750029851,632
"103806",750027891,631
"103807",750027891,632
"103808",750029963,631
"103809",750029963,632
"103810",750029489,631
"103811",750029489,632
"103812",750028804,631
"103813",750028804,632
"103814",750029811,631
"103815",750029811,632
"103816",750029942,631
"103817",750029942,632
"103818",750028601,631
"103819",750028601,632
"103820",750027472,631
"103821",750027472,632
"103822",750029544,631
"103823",750029544,632
"103824",750029948,631
"103825",750029948,632
"103826",750029464,631
"103827",750029464,632
"103828",750026611,631
"103829",750026611,632
"103830",750145706,631
"103831",750145706,632
"103832",750026612,631
"103833",750026612,632
"103834",750027608,631
"103835",750027608,632
"103836",750026795,631
"103837",750026795,632
"103838",750027607,631
"103839",750027607,632
"103840",750026463,631
"103841",750026463,632
"103842",750029805,631
"103843",750029805,632
"103844",750029856,631
"103845",750029856,632
"103846",750026609,631
"103847",750026609,632
"103848",750027001,631
"103849",750027001,632
"103850",750027897,631
"103851",750027897,632
"103852",750028853,631
"103853",750028853,632
"103854",750029195,631
"103855",750029195,632
"103856",750028908,631
"103857",750028908,632
"103858",750029340,631
"103859",750029340,632
"103860",750027908,631
"103861",750027908,632
"103862",750027863,631
"103863",750027863,632
"103864",750027512,631
"103865",750027512,632
"103866",750029069,631
"103867",750029069,632
"103868",750028539,631
"103869",750028539,632
"103870",750026614,631
"103871",750026614,632
"103872",750026837,631
"103873",750026837,632
"103874",750027064,631
"103875",750027064,632
"103876",750027858,631
"103877",750027858,632
"103878",750027876,631
"103879",750027876,632
"103880",750026566,631
"103881",750026566,632
"103882",750026838,631
"103883",750026838,632
"103884",750029540,631
"103885",750029540,632
"103886",750026565,631
"103887",750026565,632
"103888",750145709,631
"103889",750145709,632
"103890",750027594,631
"103891",750027594,632
"103892",750145708,631
"103893",750145708,632
"103894",750029492,631
"103895",750029492,632
"103896",750027613,631
"103897",750027613,632
"103898",750027527,631
"103899",750027527,632
"103900",750026834,631
"103901",750026834,632
"103902",750026552,631
"103903",750026552,632
"103904",750027605,631
"103905",750027605,632
"103906",750027926,631
"103907",750027926,632
"103908",750027041,631
"103909",750027041,632
"103910",750029474,631
"103911",750029474,632
"103912",750145705,631
"103913",750145705,632
"103914",750145426,631
"103915",750145426,632
"103916",750029335,631
"103917",750029335,632
"103918",750029479,631
"103919",750029479,632
"103920",750027606,631
"103921",750027606,632
"103922",750027289,631
"103923",750027289,632
"103924",750144749,631
"103925",750144749,632
"103926",750028592,631
"103927",750028592,632
"103928",750027468,631
"103929",750027468,632
"103930",750029059,631
"103931",750029059,632
"103932",750027852,631
"103933",750027852,632
"103934",750029491,631
"103935",750029491,632
"103936",750026836,631
"103937",750026836,632
"103938",750029379,631
"103939",750029379,632
"103940",750028605,631
"103941",750028605,632
"103942",750028597,631
"103943",750028597,632
"103944",750027026,631
"103945",750027026,632
"103946",750029127,631
"103947",750029127,632
"103948",750029560,631
"103949",750029560,632
"103950",750027511,631
"103951",750027511,632
"103952",750029634,631
"103953",750029634,632
"103954",750028476,631
"103955",750028476,632
"103956",750028475,631
"103957",750028475,632
"103958",750027324,631
"103959",750027324,632
"103960",750029060,631
"103961",750029060,632
"103962",750029313,631
"103963",750029313,632
"103964",750029702,631
"103965",750029702,632
"103966",750026504,631
"103967",750026504,632
"103968",750029853,631
"103969",750029853,632
"103970",750027920,631
"103971",750027920,632
"103972",750027466,631
"103973",750027466,632
"103974",750028881,631
"103975",750028881,632
"103976",750029686,631
"103977",750029686,632
"103978",750027878,631
"103979",750027878,632
"103980",750026491,631
"103981",750026491,632
"103982",750027296,631
"103983",750027296,632
"103984",750027256,631
"103985",750027256,632
"103986",750026793,631
"103987",750026793,632
"103988",750026790,631
"103989",750026790,632
"103990",750028179,631
"103991",750028179,632
"103992",750027469,631
"103993",750027469,632
"103994",750027873,631
"103995",750027873,632
"103996",750026781,631
"103997",750026781,632
"103998",750029854,631
"103999",750029854,632
"104000",750029118,631
"104001",750029118,632
"104002",750027882,631
"104003",750027882,632
"104004",750029070,631
"104005",750029070,632
"104006",750027279,631
"104007",750027279,632
"104008",750029004,631
"104009",750029004,632
"104010",750027853,631
"104011",750027853,632
"104012",750029306,631
"104013",750029306,632
"104014",750027071,631
"104015",750027071,632
"104016",750029720,631
"104017",750029720,632
"104018",750029015,631
"104019",750029015,632
"104020",750026471,631
"104021",750026471,632
"104022",750029919,631
"104023",750029919,632
"104024",750029324,631
"104025",750029324,632
"104026",750027035,631
"104027",750027035,632
"104028",750026464,631
"104029",750026464,632
"104030",750027241,631
"104031",750027241,632
"104032",750027513,631
"104033",750027513,632
"104034",750029476,631
"104035",750029476,632
"104036",750028532,631
"104037",750028532,632
"104038",750029731,631
"104039",750029731,632
"104040",750173033,631
"104041",750173033,632
"104042",750026554,631
"104043",750026554,632
"104044",750027857,631
"104045",750027857,632
"104046",750026486,631
"104047",750026486,632
"104048",750026605,631
"104049",750026605,632
"104050",750145425,631
"104051",750145425,632
"104052",750029534,631
"104053",750029534,632
"104054",750029333,631
"104055",750029333,632
"104056",750028903,631
"104057",750028903,632
"104058",750029321,631
"104059",750029321,632
"104060",750029556,631
"104061",750029556,632
"104062",750027862,631
"104063",750027862,632
"104064",750026477,631
"104065",750026477,632
"104066",750164634,631
"104067",750164634,632
"104068",750026489,631
"104069",750026489,632
"104070",750028594,631
"104071",750028594,632
"104072",750027616,631
"104073",750027616,632
"104074",750027067,631
"104075",750027067,632
"104076",750028602,631
"104077",750028602,632
"104078",750026606,631
"104079",750026606,632
"104080",750028890,631
"104081",750028890,632
"104082",750174724,631
"104083",750174724,632
"104084",750027508,631
"104085",750027508,632
"104086",750027611,631
"104087",750027611,632
"104088",750029703,631
"104089",750029703,632
"104090",750026789,631
"104091",750026789,632
"104092",750027198,631
"104093",750027198,632
"104094",750029120,631
"104095",750029120,632
"104096",750027615,631
"104097",750027615,632
"104098",750028788,631
"104099",750028788,632
"104100",750029467,631
"104101",750029467,632
"104102",750027514,631
"104103",750027514,632
"104104",750029074,631
"104105",750029074,632
"104106",750029882,631
"104107",750029882,632
"104108",750029071,631
"104109",750029071,632
"104110",750026508,631
"104111",750026508,632
"104112",750026613,631
"104113",750026613,632
"104114",750027213,631
"104115",750027213,632
"104116",750028541,631
"104117",750028541,632
"104118",750027212,631
"104119",750027212,632
"104120",750026578,631
"104121",750026578,632
"104122",750026571,631
"104123",750026571,632
"104124",750027464,631
"104125",750027464,632
"104126",750027014,631
"104127",750027014,632
"104128",750029505,631
"104129",750029505,632
"104130",750029066,631
"104131",750029066,632
"104132",750029881,631
"104133",750029881,632
"104134",750027022,631
"104135",750027022,632
"104136",750026604,631
"104137",750026604,632
"104138",750029687,631
"104139",750029687,632
"104140",750027888,631
"104141",750027888,632
"104142",750027270,631
"104143",750027270,632
"104144",750026470,631
"104145",750026470,632
"104146",750029288,631
"104147",750029288,632
"104148",750026500,631
"104149",750026500,632
"104150",750028174,631
"104151",750028174,632
"104152",750026553,631
"104153",750026553,632
"104154",750029007,631
"104155",750029007,632
"104156",750029478,631
"104157",750029478,632
"104158",750028466,631
"104159",750028466,632
"104160",750027885,631
"104161",750027885,632
"104162",750029372,631
"104163",750029372,632
"104164",750026490,631
"104165",750026490,632
"104166",750027526,631
"104167",750027526,632
"104168",750029802,631
"104169",750029802,632
"104170",750027872,631
"104171",750027872,632
"104172",750028998,631
"104173",750028998,632
"104174",750162005,631
"104175",750162005,632
"104176",750028807,631
"104177",750028807,632
"104178",750027831,631
"104179",750027831,632
"104180",750145703,631
"104181",750145703,632
"104182",750029196,631
"104183",750029196,632
"104184",750027516,631
"104185",750027516,632
"104186",750029732,631
"104187",750029732,632
"104188",750029902,631
"104189",750029902,632
"104190",750028798,631
"104191",750028798,632
"104192",750027274,631
"104193",750027274,632
"104194",750028894,631
"104195",750028894,632
"104196",750027066,631
"104197",750027066,632
"104198",750029064,631
"104199",750029064,632
"104200",750029109,631
"104201",750029109,632
"104202",750026454,631
"104203",750026454,632
"104204",750028633,631
"104205",750028633,632
"104206",750027019,631
"104207",750027019,632
"104208",750029785,631
"104209",750029785,632
"104210",750027015,631
"104211",750027015,632
"104212",750028463,631
"104213",750028463,632
"104214",750029852,631
"104215",750029852,632
"104216",750027515,631
"104217",750027515,632
"104218",750028590,631
"104219",750028590,632
"104220",750026717,631
"104221",750026717,632
"104222",750027899,631
"104223",750027899,632
"104224",750027072,631
"104225",750027072,632
"104226",750027039,631
"104227",750027039,632
"104228",750029795,631
"104229",750029795,632
"104230",750029622,631
"104231",750029622,632
"104232",750027612,631
"104233",750027612,632
"104234",750028178,631
"104235",750028178,632
"104236",750026714,631
"104237",750026714,632
"104238",750029050,631
"104239",750029050,632
"104240",750028599,631
"104241",750028599,632
"104242",750027288,631
"104243",750027288,632
"104244",750027284,631
"104245",750027284,632
"104246",750027701,631
"104247",750027701,632
"104248",750026607,631
"104249",750026607,632
"104250",750027038,631
"104251",750027038,632
"104252",750029736,631
"104253",750029736,632
"104254",750029903,631
"104255",750029903,632
"104256",750028543,631
"104257",750028543,632
"104258",750026722,631
"104259",750026722,632
"104260",750026555,631
"104261",750026555,632
"104262",750029624,631
"104263",750029624,632
"104264",750027517,631
"104265",750027517,632
"104266",750029960,631
"104267",750029960,632
"104268",750029917,631
"104269",750029917,632
"104270",750029958,631
"104271",750029958,632
"104272",750029550,631
"104273",750029550,632
"104274",750027609,631
"104275",750027609,632
"104276",750029493,631
"104277",750029493,632
"104278",750029192,631
"104279",750029192,632
"104280",750027204,631
"104281",750027204,632
"104282",750026449,631
"104283",750026449,632
"104284",750027286,631
"104285",750027286,632
"104286",750027864,631
"104287",750027864,632
"104288",750027266,631
"104289",750027266,632
"104290",750029494,631
"104291",750029494,632
"104292",750029114,631
"104293",750029114,632
"104294",750027851,631
"104295",750027851,632
"104296",750026603,631
"104297",750026603,632
"104298",750027043,631
"104299",750027043,632
"104300",750027260,631
"104301",750027260,632
"104302",750028809,631
"104303",750028809,632
"104304",750027209,631
"104305",750027209,632
"104306",750029803,631
"104307",750029803,632
"104308",750026659,631
"104309",750026659,632
"104310",750027239,631
"104311",750027239,632
"104312",750028180,631
"104313",750028180,632
"104314",750027601,631
"104315",750027601,632
"104316",750028176,631
"104317",750028176,632
"104318",750027031,631
"104319",750027031,632
"104320",750026572,631
"104321",750026572,632
"104322",750027063,631
"104323",750027063,632
"104324",750029111,631
"104325",750029111,632
"104326",750027524,631
"104327",750027524,632
"104328",750029694,631
"104329",750029694,632
"104330",750028462,631
"104331",750028462,632
"104332",750026478,631
"104333",750026478,632
"104334",750029295,631
"104335",750029295,632
"104336",750029945,631
"104337",750029945,632
"104338",750029947,631
"104339",750029947,632
"104340",750145701,631
"104341",750145701,632
"104342",750029946,631
"104343",750029946,632
"104344",750027505,631
"104345",750027505,632
"104346",750026719,631
"104347",750026719,632
"104348",750029920,631
"104349",750029920,632
"104350",750028094,631
"104351",750028094,632
"104352",750026594,631
"104353",750026594,632
"104354",750026485,631
"104355",750026485,632
"104356",750026568,631
"104357",750026568,632
"104358",750026665,631
"104359",750026665,632
"104360",750027509,631
"104361",750027509,632
"104362",750028892,631
"104363",750028892,632
"104364",750028607,631
"104365",750028607,632
"104366",750027206,631
"104367",750027206,632
"104368",750028904,631
"104369",750028904,632
"104370",750027258,631
"104371",750027258,632
"104372",750027300,631
"104373",750027300,632
"104374",750146062,631
"104375",750146062,632
"104376",750029185,631
"104377",750029185,632
"104378",750028608,631
"104379",750028608,632
"104380",750027921,631
"104381",750027921,632
"104382",750029197,631
"104383",750029197,632
"104384",750027522,631
"104385",750027522,632
"104386",750029186,631
"104387",750029186,632
"104388",750027233,631
"104389",750027233,632
"104390",750026483,631
"104391",750026483,632
"104392",750026651,631
"104393",750026651,632
"104394",750027290,631
"104395",750027290,632
"104396",750027599,631
"104397",750027599,632
"104398",750027673,631
"104399",750027673,632
"104400",750028460,631
"104401",750028460,632
"104402",750029698,631
"104403",750029698,632
"104404",750027349,631
"104405",750027349,632
"104406",750028889,631
"104407",750028889,632
"104408",750029849,631
"104409",750029849,632
"104410",750029809,631
"104411",750029809,632
"104412",750026642,631
"104413",750026642,632
"104414",750027310,631
"104415",750027310,632
"104416",750027184,631
"104417",750027184,632
"104418",750028531,631
"104419",750028531,632
"104420",750150003,631
"104421",750150003,632
"104422",750029784,631
"104423",750029784,632
"104424",750026782,631
"104425",750026782,632
"104426",750029480,631
"104427",750029480,632
"104428",750029497,631
"104429",750029497,632
"104430",750029507,631
"104431",750029507,632
"104432",750029855,631
"104433",750029855,632
"104434",750028805,631
"104435",750028805,632
"104436",750028796,631
"104437",750028796,632
"104438",750027519,631
"104439",750027519,632
"104440",750026575,631
"104441",750026575,632
"104442",750027214,631
"104443",750027214,632
"104444",750027221,631
"104445",750027221,632
"104446",750028891,631
"104447",750028891,632
"104448",750027928,631
"104449",750027928,632
"104450",750027904,631
"104451",750027904,632
"104452",750027263,631
"104453",750027263,632
"104454",750027265,631
"104455",750027265,632
"104456",750028464,631
"104457",750028464,632
"104458",750027028,631
"104459",750027028,632
"104460",750029885,631
"104461",750029885,632
"104462",750027305,631
"104463",750027305,632
"104464",750027047,631
"104465",750027047,632
"104466",750029130,631
"104467",750029130,632
"104468",750026474,631
"104469",750026474,632
"104470",750028483,631
"104471",750028483,632
"104472",750028815,631
"104473",750028815,632
"104474",750029807,631
"104475",750029807,632
"104476",750145612,631
"104477",750145612,632
"104478",750027835,631
"104479",750027835,632
"104480",750027600,631
"104481",750027600,632
"104482",750028469,631
"104483",750028469,632
"104484",750027254,631
"104485",750027254,632
"104486",750027059,631
"104487",750027059,632
"104488",750026644,631
"104489",750026644,632
"104490",750027185,631
"104491",750027185,632
"104492",750027186,631
"104493",750027186,632
"104494",750029840,631
"104495",750029840,632
"104496",750029801,631
"104497",750029801,632
"104498",750027283,631
"104499",750027283,632
"104500",750028538,631
"104501",750028538,632
"104502",750029900,631
"104503",750029900,632
"104504",750027202,631
"104505",750027202,632
"104506",750028477,631
"104507",750028477,632
"104508",750029056,631
"104509",750029056,632
"104510",750028091,631
"104511",750028091,632
"104512",750026725,631
"104513",750026725,632
"104514",750029875,631
"104515",750029875,632
"104516",750027201,631
"104517",750027201,632
"104518",750026576,631
"104519",750026576,632
"104520",750028101,631
"104521",750028101,632
"104522",750029878,631
"104523",750029878,632
"104524",750027230,631
"104525",750027230,632
"104526",750026599,631
"104527",750026599,632
"104528",750029198,631
"104529",750029198,632
"104530",750028604,631
"104531",750028604,632
"104532",750028559,631
"104533",750028559,632
"104534",750027507,631
"104535",750027507,632
"104536",750029132,631
"104537",750029132,632
"104538",750028606,631
"104539",750028606,632
"104540",750028630,631
"104541",750028630,632
"104542",750027243,631
"104543",750027243,632
"104544",750029536,631
"104545",750029536,632
"104546",750026462,631
"104547",750026462,632
"104548",750027255,631
"104549",750027255,632
"104550",750027060,631
"104551",750027060,632
"104552",750026502,631
"104553",750026502,632
"104554",750029075,631
"104555",750029075,632
"104556",750027702,631
"104557",750027702,632
"104558",750026641,631
"104559",750026641,632
"104560",750027272,631
"104561",750027272,632
"104562",750027603,631
"104563",750027603,632
